,sentence,word_labels
829,"Natural Geo Rosewood Decorative Folding Chair Regular care is essential to the longevity of your product. Dust regularly with a soft and dry cloth. Avoid the use of cleaning chemicals as it may damage the finish of the product. For spot cleaning, the use of a damp cloth is recommended, followed by wiping away the remaining moisture with a dry cloth. Suitable for indoor use only. Natural Geo Rosewood Decorative Folding Chair Regular care is essential to the longevity of your product. Dust regularly with a soft and dry cloth. Avoid the use of cleaning chemicals as it may damage the finish of the product. For spot cleaning, the use of a damp cloth is recommended, followed by wiping away the remaining moisture with a dry cloth. Suitable for indoor use only. Natural Geo Rosewood Decorative Folding Chair Regular care is essential to the longevity of your product. Dust regularly with a soft and dry cloth. Avoid the use of cleaning chemicals as it may damage the finish of the product. For spot cleaning, the use of a damp cloth is recommended, followed by wiping away the remaining moisture with a dry cloth. Suitable for indoor use only.","B-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,B-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,B-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
830,"Natural Geo Spontaneous Jute Handwoven Charcoal/Multi Abstract Area Rug Regular care is essential to the longevity of your rug. Due to the nature of jute fibers, light shedding is normal and will diminish over time with vacuuming. Because of the organic composition of the rug, it's normal to expect extra jute particles to shed off the rug for the first 3-4 weeks after initially laying the new area rug into place. Regular vacuuming is recommended without the use of beater bars to avoid threads being pulled. Spills should be absorbed thoroughly, then spot cleaned with mild soap and water. It’s normal for loose ends to show up from time to time with absolutely any area rug, however it’s important to snip them with a scissor immediately - pulling on loose ends by hand is harmful to the strength of your rug. As these rugs are handcrafted, please note that each craftsman's workmanship can vary, thus although your rug will be very similar in pattern as shown in the photos, slight and negligible variation is to be expected. Rug tolerances on either length and width can vary by +/- 3 inches in relation to the advertised size. A non-skid pad is recommended to provide additional cushioning, and to prevent slippage. Natural Geo Spontaneous Jute Handwoven Charcoal/Multi Abstract Area Rug Regular care is essential to the longevity of your rug. Due to the nature of jute fibers, light shedding is normal and will diminish over time with vacuuming. Because of the organic composition of the rug, it's normal to expect extra jute particles to shed off the rug for the first 3-4 weeks after initially laying the new area rug into place. Regular vacuuming is recommended without the use of beater bars to avoid threads being pulled. Spills should be absorbed thoroughly, then spot cleaned with mild soap and water. It’s normal for loose ends to show up from time to time with absolutely any area rug, however it’s important to snip them with a scissor immediately - pulling on loose ends by hand is harmful to the strength of your rug. As these rugs are handcrafted, please note that each craftsman's workmanship can vary, thus although your rug will be very similar in pattern as shown in the photos, slight and negligible variation is to be expected. Rug tolerances on either length and width can vary by +/- 3 inches in relation to the advertised size. A non-skid pad is recommended to provide additional cushioning, and to prevent slippage. Natural Geo Spontaneous Jute Handwoven Charcoal/Multi Abstract Area Rug Regular care is essential to the longevity of your rug. Due to the nature of jute fibers, light shedding is normal and will diminish over time with vacuuming. Because of the organic composition of the rug, it's normal to expect extra jute particles to shed off the rug for the first 3-4 weeks after initially laying the new area rug into place. Regular vacuuming is recommended without the use of beater bars to avoid threads being pulled. Spills should be absorbed thoroughly, then spot cleaned with mild soap and water. It’s normal for loose ends to show up from time to time with absolutely any area rug, however it’s important to snip them with a scissor immediately - pulling on loose ends by hand is harmful to the strength of your rug. As these rugs are handcrafted, please note that each craftsman's workmanship can vary, thus although your rug will be very similar in pattern as shown in the photos, slight and negligible variation is to be expected. Rug tolerances on either length and width can vary by +/- 3 inches in relation to the advertised size. A non-skid pad is recommended to provide additional cushioning, and to prevent slippage.","B-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,B-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,B-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
831,"Natural Geo Jasmine Modern Wavy Abstract Gray/Black Area Rug Regular care is essential to the longevity of your rug. Regular vacuuming is recommended without the use of beater bars to avoid threads being pulled. Spills should be absorbed with a dry cloth, then spot cleaned with mild soap and water. It’s normal for loose ends to show up from time to time with any area rug, however it’s important to snip them with a scissor immediately - pulling on loose ends by hand is harmful to the strength of your rug. Rug tolerances can vary by +/- 3 inches in relation to the advertised size. A non-skid pad is recommended to prevent slippage. Since rugs are rolled for shipping, occasionally they may crease during transit. All creases will disappear within 2 weeks after the rug is laid out flat. Reverse rolling will help flatten out creases promptly. Natural Geo Jasmine Modern Wavy Abstract Gray/Black Area Rug Regular care is essential to the longevity of your rug. Regular vacuuming is recommended without the use of beater bars to avoid threads being pulled. Spills should be absorbed with a dry cloth, then spot cleaned with mild soap and water. It’s normal for loose ends to show up from time to time with any area rug, however it’s important to snip them with a scissor immediately - pulling on loose ends by hand is harmful to the strength of your rug. Rug tolerances can vary by +/- 3 inches in relation to the advertised size. A non-skid pad is recommended to prevent slippage. Since rugs are rolled for shipping, occasionally they may crease during transit. All creases will disappear within 2 weeks after the rug is laid out flat. Reverse rolling will help flatten out creases promptly. Natural Geo Jasmine Modern Wavy Abstract Gray/Black Area Rug Regular care is essential to the longevity of your rug. Regular vacuuming is recommended without the use of beater bars to avoid threads being pulled. Spills should be absorbed with a dry cloth, then spot cleaned with mild soap and water. It’s normal for loose ends to show up from time to time with any area rug, however it’s important to snip them with a scissor immediately - pulling on loose ends by hand is harmful to the strength of your rug. Rug tolerances can vary by +/- 3 inches in relation to the advertised size. A non-skid pad is recommended to prevent slippage. Since rugs are rolled for shipping, occasionally they may crease during transit. All creases will disappear within 2 weeks after the rug is laid out flat. Reverse rolling will help flatten out creases promptly.","B-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,B-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,B-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
832,"Natural Geo Handcarved Wooden Duck Collapsible Fruit Basket Product care is vital to the longevity of your decor. Recommended cleaning includes wiping off dust regularly with a clean cloth, and wiping any residue off with a damp cloth, then wiping dry. Natural Geo Handcarved Wooden Duck Collapsible Fruit Basket Product care is vital to the longevity of your decor. Recommended cleaning includes wiping off dust regularly with a clean cloth, and wiping any residue off with a damp cloth, then wiping dry. Natural Geo Handcarved Wooden Duck Collapsible Fruit Basket Product care is vital to the longevity of your decor. Recommended cleaning includes wiping off dust regularly with a clean cloth, and wiping any residue off with a damp cloth, then wiping dry.","B-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,B-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,B-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
833,Duckegg Table Lamp Clear Base This lamp is the same as our original Bahamas Lamp but the base is in white. Bring this lamp into your home with is ceramic white base with crystal at the bottom of the lamp base with a white linen drum shade. The pineapple texture of the lamp base gives the look that is casual but stylish.,"B-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
834,Verandah Bedside Table The perfect piece to go along side your bed in a relaxed room setting. Rattan side table with single drawer and storage shelf.,"B-PRODUCT,I-PRODUCT,I-PRODUCT,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
835,East Hampton Sofa Indigo Our 'East Hampton' arm chair and sofa range is made of the highest quality right here in Australia.,"B-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
836,"Eve Blue Rug Round This Eve Blue Rug is the perfect union of tasteful distressed design and understated multi-coloured motifs power loomed in Turkey of high quality, long wearing synthetic fibers. With irresistible and distinctive designs this attractive area rug can easily define the casual elegance. Simply add a few compatible decorative pillows to any hardwood or tile floor and you will have quickly created a well-defined and inviting oasis just waiting for you and your friends to relax and enjoy.","B-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
837,Omosa Bench Series signed and numbered copies. Each piece of furniture is packed in a wooden box for maximum care.,"B-PRODUCT,I-PRODUCT,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
838,"Kuria Table Kuria table arises from a conceptual investigation and reconsideration of the conventional definition of ""table"". The aim is to emphasize the essential element of the table, the horizontal plane. In this way, all secondary elements are removed and its main component becomes the table in its entirety. The horizontal plane is conceptually folded and becomes both the vertical and horizontal structural function, giving a unitary solution.","B-PRODUCT,I-PRODUCT,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
839,"Vintage Sewing Box - Mid Century Cantilever Style Storage Excellent vintage condition. Fully functional with no major damage. A minor mark on the top. There is a small bit of damage to the bentwood handle but it is fully functional and nice and strong., it has not gone all the way through. Some general imperfections commensurate with age. No wobbles or loose joints. The item has been refinished.","B-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
840,"Pair Mid Century G PLAN Bedside Tables / Cabinets in Teak restored vintage condition. Ready to go into a room. Excellent condition inside and out, no major marks or damage. The drawers are aligned correctly and close smoothly.","B-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
841,"Mid Century Teak Record Cabinet / Cocktail Cabinet on Hairpin Legs restored vintage condition. Ready to go into a room. Excellent condition inside and out. No major marks or damage. Nice and tight, no wobbles or loose joints. Glass in great condition with chips or cracks.","B-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
842,Mid Century Danish Style Rosewood Armchair / Desk Chair / Dining Chair (Pair Available) Increase quantity for Mid Century Danish Style Rosewood Armchair / Desk Chair / Dining Chair (Pair Available),"B-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
843,TUSCANY This murphy bed alternative is free standing and doesn't need professional installation. Quickly transforms in 30 seconds from a cabinet into a bed that can be used daily.,"B-PRODUCT,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
844,HORIZON 4-PANEL,"B-PRODUCT,I-PRODUCT"
845,"COOPER and to confirm your customizations. A wider selection of colours & fabrics are available for viewing in-store. Post-purchase, if necessary, you have 1 business day to change your fabrics. Available within 10-12 weeks of Order.","B-PRODUCT,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
846,"CELINE Above all, the Celine has been specially designed for enormous hidden storage under the seats. As a result, it's large enough to hide away bulky items such as luggage or sports equipment.","B-PRODUCT,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
847,"Oak Sample is not only incredibly durable and long-lasting, each piece is unique in its grain and finish.","B-PRODUCT,I-PRODUCT,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
848,Late Afternoon - Meg Gallagher (SOLD) Please note artwork is available for pick up from our Paddington Gallery or specialised delivery can be quoted separately.,"B-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
849,Warm Wind (SOLD) - Meg Gallagher Please note artwork is available for pick up from our Paddington Gallery or specialised delivery can be quoted separately.,"B-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
850,"Fjord Bed Like that friend you can always rely on, the Totem Road Fjord bed offers a strong sense of stability. Featuring a minimal but robust cut out headboard and frame, the Fjord is handcrafted from 100% sustainable oak. The textural finish makes every piece as unique as you are.","B-PRODUCT,I-PRODUCT,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
851,"Danny Sectional ask about different fabric options (easy to clean, pet friendly, linens, etc.). We can mail you some!","B-PRODUCT,I-PRODUCT,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
852,"Bella Buckwheat Its exceptional durability and ease of maintenance allow for effortless clean-up of most spills and stains, ensuring long-lasting beauty and practicality.","B-PRODUCT,I-PRODUCT,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
853,"Bella Granite Its exceptional durability and ease of maintenance allow for effortless clean-up of most spills and stains, ensuring long-lasting beauty and practicality.","B-PRODUCT,I-PRODUCT,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
854,"Bella Otter Its exceptional durability and ease of maintenance allow for effortless clean-up of most spills and stains, ensuring long-lasting beauty and practicality.","B-PRODUCT,I-PRODUCT,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
855,"Ledell 51"" Mid Century Modern Coffee Table w/ Glass Top The Lizarte Dining Table unites sleek, modern lines with stunning, classic style. The wide table top with rounded corners, made of gray ceramic in a marble pattern. The base and frame, made of matte black solid steel, provide a striking and elegant silhouette. A true mix of modern with functionality.","B-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
856,"Divinia Stacking Side Chair (Set of 2) Eurø Style’s Signa office chair embodies the Scandinavian “Hygge” lifestyle with a contemporary twist. Fitted with fabric upholstery and an elegant swivel base, they are gorgeous from any angle. Offered in a popping charcoal color or a smooth blue shade, this office chair can be a signature accent piece to tie the whole room together.","B-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
857,Signa Armchair The Livia Office Chair features a soft mesh back with lumbar support for great comfort. The seat comes in a neutral gray or a brilliant orange for a nice pop of color. The swivel base features a gas lift and is strong enough for contract use.,"B-PRODUCT,I-PRODUCT,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
858,"Atle 54""x34"" Oval Dining Table HC - Removing script of calltrk becuase it was causing phone number change issue - 15 Dec '22 <script type=""text/javascript"" src=""//cdn.calltrk.com/companies/273537881/a71c69aaf2afc34e4c05/12/swap.js""></script>","B-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
859,"Spring Creek Upholstered Side Chairs Rich Cocoa Brown (Set of 2) Marrying modern industrial design and crisp, clean lines, this contemporary dining table set delivers a striking look. It boasts a classic trestle table base that adds detail without overwhelming surrounding decor. The tabletop is a gorgeous sappy walnut veneer showing off natural curls and wood grain patterns in a range of natural wood tones. Its accompanying side chairs add ergonomic seating brimming with comfort in plush cushions and beautiful fabric upholstery. The table is complete with an 18-inch extension leaf that runs on metal glides for smooth, consistent operation.","B-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
860,"Square 1-shelf End Table Walnut Sleek and stunning, this classic wood end table is full of clean lines. With smooth edges, the silhouette features one drawer with bright metallic hardware. In a walnut finish, the rich hues add depth next to any sofa. Decorate the refined details with your favorite lamp or with a vase of fresh flowers. The perfect combination of traditional and modern, this charming piece creates structure.","B-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
861,"Square Bar Table Dark Elm and Matte Black Add this bar table to your home bar or rec room. Its solid wood top can take whatever you dish out. Square top means seating for up to four while enjoying a drink or an exciting home darts tournament. At nearly three and half feet tall, it's also a great place to stand and make a point. Metal stand and base give it a slim, sleek silhouette that goes well in any room.","B-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
862,"Square Counter Height Stool Black and Chrome Enhance your dining space with a cool, contemporary edge. This barstool is crafted with crisp, straight lines for a modern and stylish look. A high-shine chrome finish adds polish and panache. Plush, comfortable padding allows for countless hours of cozy relaxation. Crafted for quality, this stool is as durable as it is beautiful.","B-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
